"","period","date","plot","AH","BA","DM","DO","DS","DX","NA","OL","OT","OX","PB","PE","PF","PH","PI","PL","PM","PP","RF","RM","RO","SF","SH","SO","SS","UR"
"1940",218,"1996-3-23",22,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"1941",218,"1996-3-24",8,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1942",218,"1996-3-24",11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"1943",218,"1996-3-24",14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1944",219,"1996-4-14",1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"1945",219,"1996-4-14",2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1946",219,"1996-4-14",12,0,0,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0
"1947",219,"1996-4-14",17,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"1948",219,"1996-4-14",22,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1949",219,"1996-4-15",4,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"1950",219,"1996-4-15",8,0,0,2,6,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0
"1951",219,"1996-4-15",11,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0
"1952",219,"1996-4-15",14,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1953",220,"1996-5-23",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1954",220,"1996-5-23",2,0,0,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"1955",220,"1996-5-23",12,0,0,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1956",220,"1996-5-23",17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1957",220,"1996-5-23",22,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"1958",220,"1996-5-24",4,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1959",220,"1996-5-24",8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1960",220,"1996-5-24",14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1961",221,"1996-6-13",1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
"1962",221,"1996-6-13",2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1963",221,"1996-6-13",12,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
"1964",221,"1996-6-13",17,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1965",221,"1996-6-13",22,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1966",221,"1996-6-14",4,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"1967",221,"1996-6-14",8,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1968",221,"1996-6-14",11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1969",221,"1996-6-14",14,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0
"1970",222,"1996-7-20",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"1971",222,"1996-7-20",2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"1972",222,"1996-7-20",12,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"1973",222,"1996-7-20",17,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1974",222,"1996-7-20",22,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975",222,"1996-7-21",4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976",222,"1996-7-21",8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1977",222,"1996-7-21",11,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1978",222,"1996-7-21",14,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1979",223,"1996-8-14",1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"1980",223,"1996-8-14",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1981",223,"1996-8-14",12,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"1982",223,"1996-8-14",17,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1983",223,"1996-8-14",22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1984",223,"1996-8-15",4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"1985",223,"1996-8-15",8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1986",223,"1996-8-15",11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1987",223,"1996-8-15",14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1988",224,"1996-9-21",1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1989",224,"1996-9-21",2,0,0,4,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1990",224,"1996-9-21",12,0,0,8,0,0,0,1,0,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
"1991",224,"1996-9-21",17,0,0,5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
"1992",224,"1996-9-21",22,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1993",224,"1996-9-22",4,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"1994",224,"1996-9-22",8,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"1995",224,"1996-9-22",11,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1996",224,"1996-9-22",14,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1997",225,"1996-10-12",1,0,0,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1998",225,"1996-10-12",2,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999",225,"1996-10-12",12,0,0,5,0,0,0,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"2000",225,"1996-10-12",17,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"2001",225,"1996-10-12",22,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002",225,"1996-10-13",4,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003",225,"1996-10-13",8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2004",225,"1996-10-13",11,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2005",225,"1996-10-13",14,0,0,6,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2006",226,"1996-11-16",1,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2007",226,"1996-11-16",2,0,0,3,0,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008",226,"1996-11-16",12,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009",226,"1996-11-16",17,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"2010",226,"1996-11-16",22,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2011",226,"1996-11-17",4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012",226,"1996-11-17",8,0,0,3,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013",226,"1996-11-17",11,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2014",226,"1996-11-17",14,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015",227,"1996-12-18",1,0,0,3,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016",227,"1996-12-18",2,0,0,2,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"2017",227,"1996-12-18",12,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018",227,"1996-12-18",17,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2019",227,"1996-12-18",22,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020",227,"1996-12-19",4,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021",227,"1996-12-19",8,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022",227,"1996-12-19",11,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023",227,"1996-12-19",14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2024",228,"1997-2-8",1,0,0,3,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025",228,"1997-2-8",2,0,0,3,1,0,0,0,0,1,0,5,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0
"2026",228,"1997-2-8",12,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2027",228,"1997-2-8",17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2028",228,"1997-2-8",22,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2029",228,"1997-2-9",4,0,0,11,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"2030",228,"1997-2-9",8,0,0,4,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2031",228,"1997-2-9",11,0,0,5,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2032",228,"1997-2-9",14,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
"2033",229,"1997-3-15",1,0,0,1,10,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0
"2034",229,"1997-3-15",2,0,0,9,4,0,0,1,0,3,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2035",229,"1997-3-15",12,0,0,9,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0
"2036",229,"1997-3-15",17,0,0,12,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0
"2037",229,"1997-3-15",22,0,0,12,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"2038",229,"1997-3-16",4,0,0,7,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2039",229,"1997-3-16",8,0,0,2,6,0,0,0,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0
"2040",229,"1997-3-16",11,0,0,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0
"2041",229,"1997-3-16",14,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
"2042",230,"1997-4-12",1,0,0,2,9,0,0,0,0,1,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0
"2043",230,"1997-4-12",2,0,0,2,1,0,0,0,1,1,0,1,1,0,0,0,0,3,7,0,1,0,0,0,0,0,0
"2044",230,"1997-4-12",12,0,0,12,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7,0,2,0,0,0,0,0,0
"2045",230,"1997-4-12",17,0,0,8,0,0,0,0,0,3,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0
"2046",230,"1997-4-12",22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"2047",230,"1997-4-13",4,0,0,6,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"2048",230,"1997-4-13",8,0,0,1,5,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0
"2049",230,"1997-4-13",11,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0
"2050",230,"1997-4-13",14,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2051",231,"1997-5-10",1,0,0,1,7,0,0,0,0,4,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"2052",231,"1997-5-10",2,0,0,1,2,0,0,1,0,2,0,1,0,0,0,0,0,3,4,0,1,0,0,0,2,0,0
"2053",231,"1997-5-10",12,0,0,7,3,0,0,5,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
"2054",231,"1997-5-10",17,0,0,9,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2055",231,"1997-5-10",22,0,0,3,0,0,0,0,0,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2056",231,"1997-5-11",4,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"2057",231,"1997-5-11",8,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2058",231,"1997-5-11",11,0,0,3,2,0,0,0,0,2,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
"2059",231,"1997-5-11",14,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2060",232,"1997-6-10",8,0,0,2,5,0,0,0,0,5,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0
"2061",232,"1997-6-10",11,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2062",232,"1997-6-10",12,0,0,8,2,0,0,2,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
"2063",232,"1997-6-10",17,0,0,9,1,0,0,1,0,2,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0
"2064",232,"1997-6-11",14,0,0,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2065",232,"1997-6-11",22,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2066",232,"1997-6-9",1,0,0,0,5,0,0,0,1,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2067",232,"1997-6-9",2,0,0,1,2,0,0,1,0,2,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0
"2068",232,"1997-6-9",4,0,0,8,0,0,0,0,0,1,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0
"2069",233,"1997-7-10",17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2070",233,"1997-7-9",1,0,0,2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2071",233,"1997-7-9",2,0,0,1,2,1,0,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2072",233,"1997-7-9",4,0,0,7,1,0,0,0,0,1,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0
"2073",233,"1997-7-9",8,0,0,2,7,0,0,0,0,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
"2074",233,"1997-7-9",11,0,0,3,3,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2075",233,"1997-7-9",12,0,0,8,2,0,0,1,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0
"2076",233,"1997-7-9",14,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
"2077",233,"1997-7-9",17,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
"2078",233,"1997-7-9",22,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"2079",234,"1997-7-29",1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2080",234,"1997-7-29",2,0,0,1,2,1,0,1,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
"2081",234,"1997-7-29",12,0,0,6,3,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"2082",234,"1997-7-29",17,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2083",234,"1997-7-29",22,0,0,5,0,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2084",234,"1997-7-30",4,0,0,6,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2085",234,"1997-7-30",8,0,0,2,4,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0
"2086",234,"1997-7-30",11,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"2087",234,"1997-7-30",14,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2088",235,"1997-9-27",1,0,0,1,3,0,0,0,0,5,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"2089",235,"1997-9-27",2,0,0,1,2,1,0,2,0,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2090",235,"1997-9-27",12,0,0,3,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2091",235,"1997-9-27",17,0,0,5,1,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2092",235,"1997-9-27",22,0,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2093",235,"1997-9-28",4,0,0,7,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2094",235,"1997-9-28",8,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2095",235,"1997-9-28",11,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"2096",235,"1997-9-28",14,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"2097",236,"1997-10-25",1,0,0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2098",236,"1997-10-25",2,0,0,1,1,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2099",236,"1997-10-25",12,0,0,6,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2100",236,"1997-10-25",17,0,0,6,1,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2101",236,"1997-10-25",22,0,0,4,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2102",236,"1997-10-26",4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2103",236,"1997-10-26",8,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2104",236,"1997-10-26",11,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2105",236,"1997-10-26",14,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2106",237,"1997-11-22",1,0,0,2,5,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2107",237,"1997-11-22",2,0,0,2,3,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"2108",237,"1997-11-22",4,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2109",237,"1997-11-22",8,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2110",237,"1997-11-22",11,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2111",237,"1997-11-22",12,0,0,10,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2112",237,"1997-11-22",14,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2113",237,"1997-11-22",17,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2114",237,"1997-11-22",22,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2115",238,"1997-12-28",1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2116",238,"1997-12-28",2,0,0,1,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2117",238,"1997-12-28",12,0,0,3,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2118",238,"1997-12-28",17,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2119",238,"1997-12-28",22,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2120",238,"1997-12-29",4,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2121",238,"1997-12-29",8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2122",238,"1997-12-29",11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2123",238,"1997-12-29",14,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2124",239,"1998-1-31",1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2125",239,"1998-1-31",2,0,0,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2126",239,"1998-1-31",12,0,0,11,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2127",239,"1998-1-31",17,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2128",239,"1998-1-31",22,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2129",239,"1998-2-1",4,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2130",239,"1998-2-1",8,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2131",239,"1998-2-1",11,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2132",239,"1998-2-1",14,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2133",240,"1998-3-1",1,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2134",240,"1998-3-1",2,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2135",240,"1998-3-1",12,0,0,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2136",240,"1998-3-1",17,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2137",240,"1998-3-1",22,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2138",240,"1998-3-2",4,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2139",240,"1998-3-2",8,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2140",240,"1998-3-2",11,0,0,9,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2141",240,"1998-3-2",14,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2142",241,"1998-3-29",1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2143",241,"1998-3-29",2,0,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
