2306,1984.00,1.00,13.00,"Astr allo",2.00
2312,1984.00,1.00,37.00,"Astr allo",1.00
2321,1984.00,2.00,11.00,"Astr allo",2.00
2322,1984.00,2.00,13.00,"Astr allo",3.00
2325,1984.00,2.00,31.00,"Astr allo",1.00
2329,1984.00,2.00,51.00,"Astr allo",1.00
2331,1984.00,2.00,55.00,"Astr allo",1.00
2336,1984.00,2.00,77.00,"Astr allo",2.00
2337,1984.00,3.00,11.00,"Astr allo",3.00
2339,1984.00,3.00,15.00,"Astr allo",1.00
2340,1984.00,3.00,17.00,"Astr allo",2.00
2341,1984.00,3.00,31.00,"Astr allo",5.00
2344,1984.00,3.00,37.00,"Astr allo",1.00
2345,1984.00,3.00,51.00,"Astr allo",1.00
2346,1984.00,3.00,53.00,"Astr allo",1.00
2348,1984.00,3.00,57.00,"Astr allo",1.00
2352,1984.00,3.00,77.00,"Astr allo",1.00
2362,1984.00,4.00,53.00,"Astr allo",2.00
2369,1984.00,5.00,11.00,"Astr allo",1.00
2371,1984.00,5.00,15.00,"Astr allo",1.00
2372,1984.00,5.00,17.00,"Astr allo",1.00
2386,1984.00,6.00,13.00,"Astr allo",2.00
2389,1984.00,6.00,31.00,"Astr allo",2.00
2396,1984.00,6.00,57.00,"Astr allo",2.00
2397,1984.00,6.00,71.00,"Astr allo",1.00
2398,1984.00,6.00,73.00,"Astr allo",2.00
2413,1984.00,7.00,71.00,"Astr allo",1.00
2418,1984.00,8.00,13.00,"Astr allo",2.00
2420,1984.00,8.00,17.00,"Astr allo",2.00
2427,1984.00,8.00,55.00,"Astr allo",1.00
2429,1984.00,8.00,71.00,"Astr allo",5.00
2431,1984.00,8.00,75.00,"Astr allo",1.00
2435,1984.00,9.00,15.00,"Astr allo",2.00
2443,1984.00,9.00,55.00,"Astr allo",1.00
2447,1984.00,9.00,75.00,"Astr allo",1.00
2453,1984.00,10.00,31.00,"Astr allo",1.00
2457,1984.00,10.00,51.00,"Astr allo",4.00
2459,1984.00,10.00,55.00,"Astr allo",2.00
2460,1984.00,10.00,57.00,"Astr allo",2.00
2464,1984.00,10.00,77.00,"Astr allo",1.00
2465,1984.00,11.00,11.00,"Astr allo",1.00
2469,1984.00,11.00,31.00,"Astr allo",1.00
2479,1984.00,11.00,75.00,"Astr allo",2.00
2482,1984.00,12.00,13.00,"Astr allo",1.00
